time_ms,has_target,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,filt_vx,filt_vy,filt_vz,point_yaw,point_pitch
1784705577251,1,0.6700000166893005,-0.05849160626530647,0.06037961319088936,0.6690480186725289,-0.05790377572382916,0.059446748166269575,-2.1749443383980733e-05,0.0001431390774713112,0.0007860945469949042,-0.10652929716623567,0.06581788606066671
1784705577284,1,0.6700000166893005,-0.05849160626530647,0.06037961319088936,0.6692293198817846,-0.058188424769913635,0.05964948546051599,0.0005919457251998272,0.00011874328620333632,0.0013335157231265944,-0.10689369983349177,0.06606254350452648
1784705577318,1,0.6680000424385071,-0.05831700935959816,0.057981833815574646,0.6690055540173525,-0.05825800823494762,0.05936081413436367,-0.00021610975005450974,9.336202207909614e-05,0.00028552736613491995,-0.10728581966213216,0.06621414057222802
1784705577350,1,0.6700000166893005,-0.05849160626530647,0.06037961319088936,0.6691907323427603,-0.05836413727874657,0.05956490912473782,0.0004222301071236783,9.049289501865221e-05,0.0008934156236903374,-0.10675149224767902,0.06595150033376526
1784705577384,1,0.6700000166893005,-0.05738229304552078,0.06037961319088936,0.6693641218384968,-0.057872326999366494,0.05974744408554834,0.0009211841262777228,0.0001543756542222674,0.001368927701450445,-0.10645579065610267,0.06618361612050894
1784705577418,1,0.6700000166893005,-0.057936955243349075,0.05871147662401199,0.6695116948200612,-0.05789869042155934,0.05958335809428722,0.0012787030469837179,0.00013976111878321798,0.000688965040474343,-0.10647382021677868,0.06595036163814244
1784705577451,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6696464330121878,-0.05736483842364771,0.05964876397203272,0.0015503225621450799,0.00020222157871750663,0.0008184288001522612,-0.10574367315590256,0.06603206863125585
1784705577485,1,0.6690000295639038,-0.05729665234684944,0.05917906388640404,0.6695641005772587,-0.057331326860094144,0.05958021288408395,0.0011063923177081687,0.00020038197272472688,0.0005207505304545878,-0.10570685491257677,0.06595050939767685
1784705577519,1,0.6700000166893005,-0.05960091948509216,0.061491709202528,0.6696661531937771,-0.05845628225667858,0.05996592460256448,0.0014044000793755136,9.28423679700894e-05,0.0016882326174441071,-0.10720866635413055,0.06643094795215201
1784705577553,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6697776977721429,-0.05764736471277574,0.059984215238182446,0.0015670399920075118,0.00018104818506112913,0.001563430191640794,-0.10611172666967454,0.0664574560197147
