time_ms,yaw_deg
1784533459868,-25.487093
1784533459873,-25.487457
1784533459878,-25.487694
1784533459883,-25.485685
1784533459888,-25.484581
1784533459893,-25.485756
1784533459898,-25.485247
1784533459903,-25.485737
1784533459908,-25.486908
1784533459913,-25.488510
1784533459918,-25.490473
1784533459923,-25.492504
1784533459928,-25.496040
1784533459933,-25.498835
1784533459938,-25.501291
1784533459943,-25.502701
1784533459948,-25.505266
1784533459953,-25.505932
1784533459958,-25.508215
1784533459963,-25.509071
1784533459968,-25.511190
1784533459973,-25.513165
1784533459978,-25.515297
1784533459983,-25.516644
1784533459988,-25.518141
1784533459993,-25.519514
1784533459998,-25.522068
1784533460003,-25.524878
1784533460008,-25.525967
1784533460013,-25.526466
1784533460018,-25.528479
1784533460023,-25.529558
1784533460028,-25.531179
1784533460033,-25.532892
1784533460038,-25.535385
1784533460043,-25.536560
1784533460048,-25.538019
1784533460053,-25.539778
1784533460058,-25.540598
1784533460063,-25.541910
1784533460068,-25.543245
1784533460073,-25.543888
1784533460078,-25.543726
1784533460083,-25.545082
1784533460088,-25.546022
1784533460093,-25.546030
1784533460098,-25.548668
1784533460103,-25.549082
1784533460108,-25.550766
1784533460113,-25.553438
1784533460118,-25.555712
1784533460123,-25.556946
1784533460128,-25.558140
1784533460133,-25.561129
1784533460138,-25.562143
1784533460143,-25.563757
1784533460148,-25.565201
1784533460153,-25.567827
1784533460158,-25.569582
1784533460163,-25.572062
1784533460168,-25.572929
1784533460173,-25.573929
1784533460178,-25.575394
1784533460183,-25.576176
1784533460188,-25.577847
1784533460193,-25.580532
1784533460198,-25.582222
1784533460203,-25.584143
1784533460208,-25.588940
1784533460213,-25.591530
1784533460218,-25.592373
1784533460223,-25.596558
1784533460228,-25.598490
1784533460233,-25.599474
1784533460238,-25.601542
1784533460243,-25.603109
1784533460248,-25.603825
1784533460253,-25.605526
1784533460258,-25.608538
1784533460263,-25.609026
1784533460268,-25.610939
1784533460273,-25.613539
1784533460278,-25.615551
1784533460283,-25.616838
1784533460288,-25.618298
1784533460293,-25.618584
1784533460298,-25.620758
1784533460303,-25.622520
1784533460308,-25.625507
1784533460313,-25.626534
1784533460318,-25.628458
1784533460323,-25.630352
1784533460328,-25.631386
1784533460333,-25.631628
1784533460338,-25.634222
1784533460343,-25.635910
1784533460348,-25.639257
1784533460353,-25.643829
1784533460358,-25.644785
1784533460363,-25.647354
1784533460368,-25.650217
1784533460373,-25.653521
1784533460378,-25.656670
1784533460383,-25.658266
1784533460388,-25.661453
1784533460393,-25.663157
1784533460399,-25.663403
1784533460403,-25.664406
1784533460408,-25.664391
1784533460414,-25.665464
1784533460418,-25.666000
1784533460423,-25.668940
1784533460428,-25.671516
1784533460433,-25.673422
1784533460438,-25.677252
1784533460443,-25.676603
1784533460448,-25.678862
1784533460453,-25.680580
1784533460458,-25.681967
1784533460463,-25.682903
1784533460468,-25.684216
1784533460473,-25.685764
1784533460478,-25.687120
1784533460483,-25.689867
1784533460488,-25.691322
1784533460493,-25.691256
1784533460498,-25.695984
1784533460503,-25.698862
1784533460508,-25.701851
1784533460513,-25.704905
1784533460518,-25.705984
1784533460523,-25.707373
1784533460528,-25.707291
1784533460533,-25.707325
1784533460538,-25.709074
1784533460543,-25.708691
1784533460548,-25.710447
1784533460553,-25.712351
1784533460558,-25.714930
1784533460563,-25.718237
1784533460568,-25.720169
1784533460573,-25.723577
1784533460578,-25.726809
1784533460583,-25.726879
1784533460588,-25.728422
1784533460593,-25.728495
1784533460598,-25.727232
1784533460603,-25.728586
1784533460608,-25.731211
1784533460613,-25.732775
1784533460618,-25.732922
1784533460623,-25.734333
1784533460628,-25.735546
1784533460633,-25.736650
1784533460638,-25.738791
1784533460643,-25.741299
1784533460648,-25.743769
1784533460653,-25.746370
1784533460658,-25.748880
1784533460663,-25.750528
1784533460668,-25.750683
1784533460673,-25.751856
1784533460678,-25.753017
1784533460683,-25.754423
1784533460688,-25.755653
1784533460693,-25.758064
1784533460698,-25.760775
1784533460703,-25.760832
1784533460708,-25.763750
1784533460713,-25.764637
1784533460718,-25.766777
1784533460723,-25.768812
1784533460728,-25.769379
1784533460733,-25.771832
1784533460738,-25.773157
1784533460743,-25.775024
1784533460748,-25.775330
1784533460753,-25.777548
1784533460758,-25.779339
1784533460763,-25.780693
1784533460768,-25.781227
1784533460773,-25.783594
1784533460778,-25.784069
1784533460783,-25.786806
1784533460788,-25.787678
1784533460793,-25.790932
1784533460798,-25.792149
1784533460803,-25.794199
1784533460808,-25.794767
1784533460813,-25.796490
1784533460818,-25.799753
1784533460823,-25.801744
1784533460828,-25.802942
1784533460833,-25.805799
1784533460838,-25.806404
1784533460843,-25.806967
1784533460848,-25.807447
1784533460853,-25.808838
1784533460858,-25.810068
1784533460863,-25.812998
1784533460868,-25.815189
1784533460873,-25.817621
1784533460878,-25.819529
1784533460883,-25.820675
1784533460888,-25.823582
1784533460893,-25.826807
1784533460898,-25.829275
1784533460903,-25.832056
1784533460908,-25.833479
1784533460913,-25.833590
1784533460918,-25.835142
1784533460923,-25.836805
1784533460928,-25.838430
1784533460933,-25.840141
1784533460938,-25.841352
1784533460943,-25.842960
1784533460948,-25.844627
1784533460953,-25.846287
1784533460958,-25.851463
1784533460963,-25.852438
1784533460968,-25.854286
1784533460973,-25.856323
1784533460978,-25.858488
1784533460983,-25.858715
1784533460988,-25.861746
1784533460993,-25.863646
1784533460998,-25.864994
1784533461003,-25.869028
1784533461008,-25.871693
1784533461013,-25.873917
1784533461018,-25.876415
1784533461023,-25.878664
1784533461028,-25.878492
1784533461033,-25.881340
1784533461038,-25.882778
1784533461043,-25.885914
1784533461048,-25.887501
1784533461053,-25.889254
1784533461058,-25.890915
1784533461063,-25.891119
1784533461068,-25.892998
1784533461073,-25.895407
1784533461078,-25.898567
1784533461083,-25.900888
1784533461088,-25.902235
1784533461093,-25.905022
1784533461098,-25.906330
1784533461103,-25.907904
1784533461108,-25.911036
1784533461113,-25.911360
1784533461118,-25.912109
1784533461123,-25.914680
1784533461128,-25.916307
1784533461133,-25.918882
1784533461138,-25.919472
1784533461143,-25.921511
1784533461148,-25.924294
1784533461153,-25.926413
1784533461158,-25.929392
1784533461163,-25.930746
1784533461168,-25.932613
1784533461173,-25.935007
1784533461178,-25.937201
1784533461183,-25.938881
1784533461188,-25.940832
1784533461193,-25.943769
1784533461198,-25.945644
1784533461203,-25.946678
1784533461208,-25.949827
1784533461213,-25.951168
1784533461218,-25.955343
1784533461223,-25.955738
1784533461228,-25.957245
1784533461233,-25.958130
1784533461238,-25.961054
1784533461243,-25.962240
1784533461248,-25.963934
1784533461253,-25.967503
1784533461258,-25.970028
1784533461263,-25.971855
1784533461268,-25.973623
1784533461273,-25.974585
1784533461278,-25.976536
1784533461283,-25.977089
1784533461288,-25.978460
1784533461293,-25.980509
1784533461298,-25.980844
1784533461303,-25.982916
1784533461308,-25.984964
1784533461313,-25.986389
1784533461318,-25.988510
1784533461323,-25.989197
1784533461328,-25.991312
1784533461333,-25.994490
1784533461338,-25.995049
1784533461343,-25.998852
1784533461348,-25.999872
1784533461353,-26.002298
1784533461358,-26.004475
1784533461363,-26.004726
1784533461368,-26.006458
1784533461373,-26.009733
1784533461378,-26.011324
1784533461383,-26.014091
1784533461388,-26.015032
1784533461393,-26.016712
1784533461398,-26.019964
1784533461403,-26.020638
1784533461408,-26.022074
1784533461413,-26.023590
1784533461421,-26.024408
1784533461423,-26.025892
1784533461429,-26.026140
1784533461433,-26.029324
1784533461439,-26.030979
1784533461443,-26.032536
1784533461448,-26.033798
1784533461453,-26.036316
1784533461458,-26.038071
1784533461463,-26.039553
1784533461468,-26.040678
1784533461473,-26.042439
1784533461478,-26.044367
1784533461483,-26.045763
1784533461488,-26.047134
1784533461493,-26.048939
1784533461498,-26.050985
1784533461503,-26.052000
1784533461508,-26.054457
1784533461513,-26.055983
1784533461518,-26.056829
1784533461523,-26.059908
1784533461528,-26.060171
1784533461533,-26.062902
1784533461538,-26.063318
1784533461543,-26.065981
1784533461548,-26.066553
1784533461553,-26.068680
1784533461558,-26.072443
1784533461563,-26.072733
1784533461568,-26.072998
1784533461573,-26.074589
1784533461578,-26.076500
1784533461583,-26.078169
1784533461588,-26.081129
1784533461593,-26.082294
1784533461598,-26.083921
1784533461603,-26.083900
1784533461608,-26.085117
1784533461613,-26.084927
1784533461618,-26.085310
1784533461623,-26.086723
1784533461628,-26.089392
1784533461633,-26.091114
1784533461638,-26.093277
1784533461643,-26.094666
1784533461648,-26.096121
1784533461653,-26.095978
1784533461658,-26.100283
1784533461663,-26.102152
1784533461668,-26.102324
1784533461673,-26.105455
1784533461678,-26.107489
1784533461683,-26.108002
1784533461688,-26.110170
1784533461693,-26.112307
1784533461698,-26.113808
1784533461703,-26.115316
1784533461708,-26.117159
1784533461713,-26.117731
1784533461718,-26.120852
1784533461723,-26.122953
1784533461728,-26.124468
1784533461733,-26.125704
1784533461738,-26.128712
1784533461743,-26.129976
1784533461748,-26.133968
1784533461753,-26.136740
1784533461758,-26.138334
1784533461763,-26.141220
1784533461768,-26.143415
1784533461773,-26.143848
1784533461778,-26.146982
1784533461783,-26.147722
1784533461788,-26.148302
1784533461793,-26.151091
1784533461798,-26.152483
1784533461803,-26.155014
1784533461808,-26.155809
1784533461813,-26.158119
1784533461818,-26.160534
1784533461823,-26.161404
1784533461828,-26.163984
1784533461833,-26.166149
1784533461838,-26.168680
1784533461843,-26.170330
1784533461848,-26.172657
1784533461853,-26.172735
1784533461858,-26.174076
1784533461863,-26.176613
1784533461868,-26.179319
1784533461873,-26.180553
1784533461878,-26.181028
1784533461883,-26.182611
1784533461888,-26.184799
1784533461893,-26.187679
1784533461898,-26.189154
1784533461903,-26.190266
1784533461908,-26.191807
1784533461913,-26.193867
1784533461918,-26.194483
1784533461923,-26.195887
1784533461928,-26.198141
1784533461933,-26.200289
1784533461938,-26.202105
1784533461943,-26.203260
1784533461948,-26.204268
1784533461953,-26.205412
1784533461958,-26.207825
1784533461963,-26.208958
1784533461968,-26.210276
1784533461973,-26.212851
1784533461978,-26.214100
1784533461983,-26.216091
1784533461988,-26.217745
1784533461993,-26.219870
1784533461998,-26.222183
1784533462003,-26.224379
1784533462008,-26.227085
1784533462013,-26.227551
1784533462018,-26.230211
1784533462023,-26.232546
1784533462028,-26.233904
1784533462033,-26.235773
1784533462038,-26.236370
1784533462043,-26.237425
1784533462048,-26.239630
1784533462053,-26.242847
1784533462058,-26.244080
1784533462063,-26.244894
1784533462068,-26.247696
1784533462073,-26.249197
1784533462078,-26.251545
1784533462083,-26.253803
1784533462088,-26.255068
1784533462093,-26.255423
1784533462098,-26.257074
1784533462103,-26.260025
1784533462108,-26.262554
1784533462113,-26.263569
1784533462118,-26.266130
1784533462123,-26.269207
1784533462128,-26.270727
1784533462133,-26.273302
1784533462138,-26.276970
1784533462143,-26.277267
1784533462148,-26.279928
1784533462153,-26.281628
1784533462158,-26.283899
1784533462163,-26.285273
1784533462168,-26.286364
1784533462173,-26.289064
1784533462178,-26.290339
1784533462183,-26.290573
1784533462188,-26.292099
1784533462193,-26.294540
1784533462198,-26.295033
1784533462203,-26.296984
1784533462208,-26.299078
1784533462213,-26.300098
1784533462218,-26.303053
1784533462223,-26.304495
1784533462228,-26.305767
1784533462233,-26.306717
1784533462238,-26.308367
1784533462243,-26.309378
1784533462248,-26.311480
1784533462253,-26.312597
1784533462258,-26.313290
1784533462263,-26.315794
1784533462268,-26.318523
1784533462273,-26.320042
1784533462278,-26.320780
1784533462283,-26.323893
1784533462288,-26.325369
1784533462293,-26.326878
1784533462298,-26.329248
1784533462303,-26.330919
1784533462308,-26.332685
1784533462313,-26.333647
1784533462318,-26.336445
1784533462323,-26.336607
1784533462328,-26.338837
1784533462333,-26.339811
1784533462338,-26.340427
1784533462343,-26.341864
1784533462348,-26.344463
1784533462353,-26.345465
1784533462358,-26.347878
1784533462363,-26.349943
1784533462368,-26.352276
1784533462373,-26.354404
1784533462378,-26.355450
1784533462383,-26.357454
1784533462388,-26.358097
1784533462393,-26.362055
1784533462398,-26.364693
1784533462403,-26.366825
1784533462408,-26.370457
1784533462413,-26.372395
1784533462418,-26.374409
1784533462423,-26.376551
1784533462428,-26.378784
1784533462433,-26.379967
1784533462438,-26.382206
1784533462443,-26.383072
1784533462448,-26.384607
1784533462453,-26.387375
1784533462458,-26.389671
1784533462463,-26.390997
1784533462468,-26.392412
1784533462473,-26.395117
1784533462478,-26.397238
1784533462483,-26.398230
1784533462488,-26.399511
1784533462493,-26.400888
1784533462498,-26.401972
1784533462503,-26.403790
1784533462508,-26.405210
1784533462513,-26.406610
1784533462518,-26.410143
1784533462523,-26.412949
1784533462528,-26.414085
1784533462533,-26.415699
1784533462538,-26.416948
1784533462543,-26.418871
1784533462548,-26.420938
1784533462553,-26.421673
1784533462558,-26.423195
1784533462563,-26.424734
1784533462568,-26.427254
1784533462573,-26.428560
1784533462578,-26.430885
1784533462583,-26.431908
1784533462588,-26.431982
1784533462593,-26.434067
1784533462598,-26.436670
1784533462603,-26.439598
1784533462608,-26.439533
1784533462613,-26.442518
1784533462618,-26.444904
1784533462623,-26.445023
1784533462628,-26.448174
1784533462633,-26.449266
1784533462638,-26.450607
1784533462643,-26.452852
1784533462648,-26.455212
1784533462653,-26.457003
1784533462658,-26.458038
1784533462663,-26.459955
1784533462668,-26.462099
1784533462673,-26.464314
1784533462678,-26.467058
1784533462683,-26.469782
1784533462688,-26.471918
1784533462693,-26.473166
1784533462698,-26.474405
1784533462703,-26.477114
1784533462708,-26.477121
1784533462713,-26.478697
1784533462718,-26.480555
1784533462723,-26.482517
1784533462728,-26.485819
1784533462733,-26.486094
1784533462738,-26.488325
1784533462743,-26.490526
1784533462748,-26.491976
1784533462753,-26.493608
1784533462758,-26.495087
1784533462763,-26.496958
1784533462768,-26.499540
1784533462773,-26.499903
1784533462778,-26.500896
1784533462783,-26.502033
1784533462788,-26.504446
1784533462793,-26.506510
1784533462798,-26.508345
1784533462803,-26.509954
1784533462808,-26.511778
1784533462813,-26.513855
1784533462818,-26.515068
1784533462823,-26.516214
1784533462828,-26.518284
1784533462833,-26.520676
1784533462838,-26.521572
1784533462843,-26.524426
1784533462848,-26.526806
1784533462853,-26.528242
1784533462858,-26.529463
1784533462863,-26.531523
1784533462868,-26.532955
1784533462873,-26.535877
1784533462878,-26.537653
1784533462883,-26.539427
1784533462888,-26.540981
1784533462893,-26.542955
1784533462898,-26.546545
1784533462903,-26.547901
1784533462908,-26.549574
1784533462913,-26.552456
1784533462918,-26.553993
1784533462923,-26.556406
1784533462928,-26.557177
1784533462933,-26.558777
1784533462938,-26.561287
1784533462943,-26.564579
1784533462948,-26.566015
1784533462953,-26.568148
1784533462958,-26.568764
1784533462963,-26.570957
1784533462968,-26.571753
1784533462973,-26.573755
1784533462978,-26.576868
1784533462983,-26.578524
1784533462988,-26.580883
1784533462993,-26.582075
1784533462998,-26.583082
1784533463003,-26.584351
1784533463008,-26.586718
1784533463013,-26.587980
1784533463018,-26.589693
1784533463023,-26.591770
1784533463028,-26.592693
1784533463033,-26.596142
1784533463038,-26.597944
1784533463043,-26.599150
1784533463048,-26.601292
1784533463053,-26.601484
1784533463058,-26.603920
1784533463063,-26.606178
1784533463068,-26.608017
1784533463073,-26.609692
1784533463078,-26.611485
1784533463083,-26.613087
1784533463088,-26.614321
1784533463093,-26.617050
1784533463098,-26.618589
1784533463103,-26.620083
1784533463108,-26.622438
1784533463113,-26.623625
1784533463118,-26.625374
1784533463123,-26.627728
1784533463128,-26.630409
1784533463133,-26.632065
1784533463138,-26.633417
1784533463143,-26.635250
1784533463148,-26.636280
1784533463153,-26.639856
1784533463158,-26.641680
1784533463163,-26.643400
1784533463168,-26.645088
1784533463173,-26.647085
1784533463178,-26.649033
1784533463183,-26.649031
1784533463188,-26.649715
1784533463193,-26.651747
1784533463198,-26.653545
1784533463203,-26.655010
1784533463208,-26.656372
1784533463213,-26.657784
1784533463218,-26.659239
1784533463223,-26.662035
1784533463228,-26.663088
1784533463233,-26.664427
1784533463238,-26.666265
1784533463243,-26.668924
1784533463248,-26.669882
1784533463253,-26.671492
1784533463258,-26.674135
1784533463263,-26.675102
1784533463268,-26.675390
1784533463273,-26.678125
1784533463278,-26.679893
1784533463283,-26.682070
1784533463288,-26.682962
1784533463293,-26.683990
1784533463298,-26.685789
1784533463303,-26.686867
1784533463308,-26.687895
1784533463313,-26.689075
1784533463318,-26.691355
1784533463323,-26.693571
1784533463328,-26.694424
1784533463333,-26.694193
1784533463338,-26.697710
1784533463343,-26.698469
1784533463348,-26.701618
1784533463353,-26.703081
1784533463358,-26.704214
1784533463363,-26.706861
1784533463368,-26.708458
1784533463373,-26.710194
1784533463378,-26.711941
1784533463383,-26.712446
1784533463388,-26.715744
1784533463393,-26.716991
1784533463398,-26.718359
1784533463403,-26.719007
1784533463408,-26.721870
1784533463413,-26.725664
1784533463418,-26.727579
1784533463423,-26.729225
1784533463428,-26.730156
1784533463433,-26.732571
1784533463438,-26.735222
1784533463443,-26.735516
1784533463448,-26.735336
1784533463453,-26.737066
1784533463458,-26.743464
1784533463463,-26.745794
1784533463468,-26.745945
1784533463473,-26.745461
1784533463478,-26.748848
1784533463483,-26.750080
1784533463488,-26.750311
1784533463493,-26.752020
1784533463498,-26.753084
1784533463503,-26.754606
1784533463508,-26.755285
1784533463513,-26.755749
1784533463518,-26.758165
1784533463523,-26.759760
1784533463528,-26.761967
1784533463533,-26.763149
1784533463538,-26.763243
1784533463543,-26.765173
1784533463548,-26.766890
1784533463553,-26.769403
1784533463558,-26.771473
1784533463563,-26.772572
1784533463568,-26.773146
1784533463573,-26.775183
1784533463578,-26.776443
1784533463583,-26.778509
1784533463588,-26.779707
1784533463593,-26.781155
1784533463598,-26.782955
1784533463603,-26.785898
1784533463608,-26.785774
1784533463613,-26.787386
1784533463618,-26.789932
1784533463623,-26.790649
1784533463628,-26.792366
1784533463633,-26.794189
1784533463638,-26.795929
1784533463643,-26.796623
1784533463648,-26.797045
1784533463653,-26.798214
1784533463658,-26.799503
1784533463663,-26.802555
1784533463668,-26.805403
1784533463673,-26.806519
1784533463678,-26.808416
1784533463683,-26.809021
1784533463688,-26.808432
1784533463693,-26.811480
1784533463698,-26.820969
1784533463703,-26.821379
1784533463708,-26.822460
1784533463713,-26.819063
1784533463718,-26.821831
1784533463723,-26.834061
1784533463728,-26.833496
1784533463733,-26.830940
1784533463738,-26.836155
1784533463743,-26.835655
1784533463748,-26.833097
1784533463753,-26.836412
1784533463758,-26.839483
1784533463763,-26.838266
1784533463768,-26.842981
1784533463773,-26.847509
1784533463778,-26.845581
1784533463783,-26.844885
1784533463788,-26.849958
1784533463793,-26.852041
1784533463798,-26.852379
1784533463803,-26.856752
1784533463808,-26.858559
1784533463813,-26.860579
1784533463818,-26.864397
1784533463823,-26.863775
1784533463828,-26.861271
1784533463833,-26.866941
1784533463838,-26.869795
1784533463843,-26.869850
1784533463848,-26.871367
1784533463853,-26.873625
1784533463858,-26.872890
1784533463863,-26.873739
1784533463868,-26.877867
1784533463873,-26.876787
1784533463878,-26.876909
1784533463883,-26.880781
1784533463888,-26.884197
1784533463893,-26.885277
1784533463898,-26.888311
1784533463903,-26.889698
1784533463908,-26.887983
1784533463913,-26.891998
1784533463918,-26.894070
1784533463923,-26.895134
1784533463928,-26.897400
1784533463933,-26.899473
1784533463938,-26.901125
1784533463943,-26.902685
1784533463948,-26.903744
1784533463953,-26.904423
1784533463958,-26.907202
1784533463963,-26.911356
1784533463968,-26.913525
1784533463973,-26.913549
1784533463978,-26.916836
1784533463983,-26.918421
1784533463988,-26.918791
1784533463993,-26.921661
1784533463998,-26.923500
1784533464003,-26.925793
1784533464008,-26.927027
1784533464013,-26.927717
1784533464018,-26.929642
1784533464023,-26.931778
1784533464028,-26.934034
1784533464033,-26.935104
1784533464038,-26.936312
1784533464043,-26.937435
1784533464048,-26.939816
1784533464053,-26.941217
1784533464058,-26.943325
1784533464063,-26.943163
1784533464068,-26.944271
1784533464073,-26.946753
1784533464078,-26.948242
1784533464083,-26.950472
1784533464088,-26.951723
1784533464093,-26.954975
1784533464098,-26.955431
1784533464103,-26.957737
1784533464108,-26.958748
1784533464113,-26.960518
1784533464118,-26.962681
1784533464123,-26.965353
1784533464128,-26.965349
1784533464133,-26.968565
1784533464138,-26.971800
1784533464143,-26.973692
1784533464148,-26.974564
1784533464153,-26.976282
1784533464158,-26.977404
1784533464163,-26.978203
1784533464168,-26.978647
1784533464173,-26.981421
1784533464178,-26.981901
1784533464183,-26.983517
1784533464188,-26.985050
1784533464193,-26.987303
1784533464198,-26.988298
1784533464203,-26.991085
1784533464208,-26.992151
1784533464213,-26.995937
1784533464218,-26.998392
1784533464223,-26.998516
1784533464228,-27.001772
1784533464233,-27.004166
1784533464238,-27.005527
1784533464243,-27.007883
1784533464248,-27.009510
1784533464253,-27.011299
1784533464258,-27.012871
1784533464263,-27.014982
1784533464268,-27.015429
1784533464273,-27.017778
1784533464278,-27.019354
1784533464283,-27.020472
1784533464288,-27.022186
1784533464293,-27.024698
1784533464298,-27.025795
1784533464303,-27.026455
1784533464308,-27.029261
1784533464313,-27.029022
1784533464318,-27.031443
1784533464323,-27.032852
1784533464328,-27.033674
1784533464333,-27.035490
1784533464338,-27.037035
1784533464343,-27.039776
1784533464348,-27.040762
1784533464353,-27.042936
1784533464358,-27.045425
1784533464363,-27.048391
1784533464368,-27.049690
1784533464373,-27.052057
1784533464378,-27.053736
1784533464383,-27.053827
1784533464388,-27.056755
1784533464393,-27.058327
1784533464398,-27.060707
1784533464403,-27.060362
1784533464408,-27.062906
1784533464413,-27.064772
1784533464419,-27.067303
1784533464424,-27.069111
1784533464429,-27.069769
1784533464433,-27.073164
1784533464439,-27.073210
1784533464443,-27.074202
1784533464448,-27.076040
1784533464453,-27.078735
1784533464458,-27.078918
1784533464463,-27.080235
1784533464468,-27.081728
1784533464473,-27.084614
1784533464478,-27.085453
1784533464483,-27.086740
1784533464488,-27.088533
1784533464493,-27.089720
1784533464498,-27.091528
1784533464503,-27.094397
1784533464508,-27.096130
1784533464513,-27.098637
1784533464518,-27.100451
1784533464523,-27.102194
1784533464528,-27.104174
1784533464533,-27.106936
1784533464538,-27.107651
1784533464543,-27.108620
1784533464548,-27.110302
1784533464553,-27.112093
1784533464558,-27.113180
1784533464563,-27.113148
1784533464568,-27.113630
1784533464573,-27.115093
1784533464578,-27.117052
1784533464583,-27.119055
1784533464588,-27.120829
1784533464593,-27.122103
1784533464598,-27.123505
1784533464603,-27.125181
1784533464608,-27.126635
1784533464613,-27.130322
1784533464618,-27.132355
1784533464623,-27.135460
1784533464628,-27.136902
1784533464633,-27.138828
1784533464638,-27.140591
1784533464643,-27.142776
1784533464648,-27.143377
1784533464653,-27.144588
1784533464658,-27.145563
1784533464663,-27.147705
1784533464668,-27.149637
1784533464673,-27.150259
1784533464678,-27.152182
1784533464683,-27.154888
1784533464688,-27.156763
1784533464693,-27.158657
1784533464698,-27.161003
1784533464703,-27.162779
1784533464708,-27.164320
1784533464713,-27.166504
1784533464718,-27.166676
1784533464723,-27.167603
1784533464728,-27.169373
1784533464733,-27.171284
1784533464738,-27.173717
1784533464743,-27.175404
1784533464748,-27.176632
1784533464753,-27.178598
1784533464758,-27.179884
1784533464763,-27.182003
1784533464768,-27.183832
1784533464773,-27.184717
1784533464778,-27.186815
1784533464783,-27.188362
1784533464788,-27.189631
1784533464793,-27.190777
1784533464798,-27.193491
1784533464803,-27.193937
1784533464808,-27.195589
1784533464813,-27.198095
1784533464818,-27.199936
1784533464823,-27.201809
1784533464828,-27.202700
1784533464833,-27.205732
1784533464838,-27.208887
1784533464843,-27.210190
1784533464848,-27.210636
1784533464853,-27.213064
1784533464858,-27.214792
1784533464863,-27.215128
1784533464868,-27.217775
1784533464873,-27.218786
1784533464878,-27.221033
1784533464883,-27.223513
1784533464888,-27.224079
1784533464893,-27.226818
1784533464898,-27.227978
1784533464903,-27.231277
1784533464908,-27.233505
1784533464913,-27.234787
1784533464918,-27.235373
1784533464923,-27.237247
1784533464928,-27.238420
1784533464933,-27.238850
1784533464938,-27.241648
1784533464943,-27.244171
1784533464948,-27.245234
1784533464953,-27.247049
1784533464958,-27.249372
1784533464963,-27.251156
1784533464968,-27.252863
1784533464973,-27.255289
1784533464978,-27.256990
1784533464983,-27.258612
1784533464988,-27.259699
1784533464993,-27.260744
1784533464998,-27.262808
1784533465003,-27.264265
1784533465008,-27.266430
1784533465013,-27.267998
1784533465018,-27.270262
1784533465023,-27.271576
1784533465028,-27.271978
1784533465033,-27.274374
1784533465038,-27.276627
1784533465043,-27.278368
1784533465048,-27.280373
1784533465053,-27.283327
1784533465058,-27.285133
1784533465063,-27.285685
1784533465068,-27.287941
1784533465073,-27.289850
1784533465078,-27.290888
1784533465083,-27.293226
1784533465088,-27.293903
1784533465093,-27.295816
1784533465098,-27.299185
1784533465103,-27.299856
1784533465108,-27.301853
1784533465113,-27.304285
1784533465118,-27.305225
1784533465123,-27.306713
1784533465128,-27.309065
1784533465133,-27.310440
1784533465138,-27.312038
1784533465143,-27.314230
1784533465148,-27.315897
1784533465153,-27.317841
1784533465158,-27.318396
1784533465163,-27.320080
1784533465168,-27.320910
1784533465173,-27.322824
1784533465178,-27.325331
1784533465183,-27.326530
1784533465188,-27.328863
1784533465193,-27.330288
1784533465198,-27.332712
1784533465203,-27.335312
1784533465208,-27.337400
1784533465213,-27.337276
1784533465218,-27.338680
1784533465223,-27.341408
1784533465228,-27.340691
1784533465233,-27.344320
1784533465238,-27.347214
1784533465243,-27.348446
1784533465248,-27.350405
1784533465253,-27.352093
1784533465258,-27.353434
1784533465263,-27.354527
1784533465268,-27.357054
1784533465273,-27.357801
1784533465278,-27.359529
1784533465283,-27.361555
1784533465288,-27.360905
1784533465293,-27.363220
1784533465298,-27.366669
1784533465303,-27.367983
1784533465308,-27.370880
1784533465313,-27.372406
1784533465318,-27.372118
1784533465323,-27.374359
1784533465328,-27.376122
1784533465333,-27.377802
1784533465338,-27.380417
1784533465343,-27.382751
1784533465348,-27.383442
1784533465353,-27.384256
1784533465358,-27.385509
1784533465363,-27.388128
1784533465368,-27.387671
1784533465373,-27.388380
1784533465378,-27.390633
1784533465383,-27.392748
1784533465388,-27.394506
1784533465393,-27.396814
1784533465398,-27.398722
1784533465403,-27.401684
1784533465408,-27.403893
1784533465413,-27.404734
1784533465418,-27.405916
1784533465423,-27.409555
1784533465428,-27.410561
1784533465433,-27.414385
1784533465438,-27.415764
1784533465443,-27.416410
1784533465448,-27.417442
1784533465453,-27.419168
1784533465458,-27.419733
1784533465463,-27.421417
1784533465468,-27.422375
1784533465473,-27.423580
1784533465478,-27.425236
1784533465483,-27.428165
1784533465488,-27.430599
1784533465493,-27.432707
1784533465498,-27.435602
1784533465503,-27.437243
1784533465508,-27.438913
1784533465513,-27.442265
1784533465518,-27.443251
1784533465523,-27.442747
1784533465528,-27.445230
1784533465533,-27.448364
1784533465538,-27.449209
1784533465543,-27.450922
1784533465548,-27.453159
1784533465553,-27.454851
1784533465558,-27.456518
1784533465563,-27.456394
1784533465568,-27.458351
1784533465573,-27.460375
1784533465578,-27.462851
1784533465583,-27.465542
1784533465588,-27.466820
1784533465593,-27.470379
1784533465598,-27.471954
1784533465603,-27.473022
1784533465608,-27.476555
1784533465613,-27.478380
1784533465618,-27.480051
1784533465623,-27.484171
1784533465628,-27.486771
1784533465633,-27.488564
1784533465638,-27.491070
1784533465643,-27.491251
1784533465648,-27.493359
1784533465653,-27.496042
1784533465658,-27.497576
1784533465663,-27.499697
1784533465668,-27.502445
1784533465673,-27.503149
1784533465678,-27.503725
1784533465683,-27.504560
1784533465688,-27.507381
