time_ms,has_target,X_cam,Y_cam,Z_cam
1784614302011,1,0.778000,0.031910,-0.000266
1784614302045,1,0.780000,0.036512,0.000380
1784614302078,1,0.783000,0.038597,0.001031
1784614302112,1,0.786000,0.036793,0.001688
1784614302145,1,0.789000,0.031054,0.001039
1784614302179,1,0.791000,0.025895,0.002355
1784614302214,1,0.795000,0.020760,0.002367
1784614302247,1,0.797000,0.017514,0.003034
1784614302281,1,0.800000,0.011619,0.003710
1784614302314,1,0.803000,0.005015,0.005056
1784614302347,1,0.804000,0.004356,0.004395
1784614302381,1,0.811000,0.006408,0.005107
1784614302415,1,0.812000,0.010449,0.003765
1784614302448,1,0.815000,0.021283,0.003779
1784614302482,1,0.817000,0.030127,0.003110
1784614302515,1,0.823000,0.037162,0.003133
1784614302549,1,0.826000,0.040716,0.002459
1784614302582,1,0.832000,0.044456,0.003168
1784614302617,1,0.836000,0.046746,0.003877
1784614302649,1,0.838000,0.046164,0.003190
1784614302683,1,0.844000,0.043001,0.003914
1784614302716,1,0.845000,0.033259,0.003918
1784614302751,1,0.850000,0.020086,0.004647
1784614302784,1,0.852000,0.005321,0.003951
1784614302817,1,0.855000,-0.009524,0.004674
1784614302850,1,0.854000,-0.025066,0.004669
1784614302884,1,0.858000,-0.036548,0.003267
1784614302919,1,0.861000,-0.043091,0.001134
1784614302951,1,0.862000,-0.043141,-0.001726
1784614302984,1,0.866000,-0.040474,-0.003171
1784614303018,1,0.871000,-0.036381,-0.003190
1784614303051,1,0.873000,-0.032128,-0.003197
1784614303085,1,0.872000,-0.023429,-0.004641
1784614303119,1,0.866000,-0.012514,-0.005328
1784614303153,1,0.865000,-0.003191,-0.006039
1784614303186,1,0.857000,0.009609,-0.007406
1784614303219,1,0.848000,0.020038,-0.009439
1784614303253,1,0.841000,0.028924,-0.008664
1784614303287,1,0.830000,0.034042,-0.008550
1784614303321,1,0.821000,0.041150,-0.007776
1784614303354,1,0.816000,0.047654,-0.006374
1784614303388,1,0.805000,0.053676,-0.006288
1784614303422,1,0.801000,0.055399,-0.004263
1784614303455,1,0.791000,0.054052,-0.003553
1784614303489,1,0.785000,0.052342,-0.002223
1784614303523,1,0.780000,0.048780,-0.001562
1784614303556,1,0.774000,0.043279,-0.002835
1784614303589,1,0.771000,0.036729,-0.002824
1784614303623,1,0.762000,0.030623,-0.005953
1784614303656,1,0.758000,0.027324,-0.006550
1784614303690,1,0.755000,0.022216,-0.009031
1784614303724,1,0.750000,0.021448,-0.010838
1784614303757,1,0.750000,0.023311,-0.011461
1784614303792,1,0.750000,0.026415,-0.010838
1784614303824,1,0.752000,0.030843,-0.011491
1784614303858,1,0.754000,0.035295,-0.009645
1784614303892,1,0.756000,0.036640,-0.008415
1784614303925,1,0.757000,0.037315,-0.007798
1784614303959,1,0.757000,0.036062,-0.007798
1784614303992,1,0.762000,0.035038,-0.004055
1784614304026,1,0.762000,0.032515,-0.004055
1784614304059,1,0.761000,0.031842,-0.003418
1784614304093,1,0.759000,0.029245,-0.004669
1784614304127,1,0.757000,0.027915,-0.002144
1784614304161,1,0.757000,0.026662,-0.003401
1784614304194,1,0.755000,0.027216,-0.002765
1784614304228,1,0.753000,0.028391,-0.004007
1784614304261,1,0.752000,0.032711,-0.003378
1784614304294,1,0.751000,0.040128,-0.003374
1784614304329,1,0.751000,0.041993,-0.002750
1784614304362,1,0.753000,0.049585,0.000992
1784614304396,1,0.751000,0.050697,0.003482
1784614304429,1,0.753000,0.048339,0.007241
1784614304463,1,0.754000,0.045282,0.010380
1784614304496,1,0.756000,0.039769,0.013544
1784614304529,1,0.757000,0.027288,0.014819
1784614304563,1,0.756000,0.013484,0.014799
1784614304596,1,0.753000,0.000963,0.015990
1784614304630,1,0.749000,-0.009583,0.014041
1784614304664,1,0.744000,-0.015679,0.012712
1784614304698,1,0.735000,-0.019748,0.008288
1784614304732,1,0.728000,-0.017752,0.005188
1784614304765,1,0.719000,-0.015152,0.002737
1784614304799,1,0.708000,-0.010817,-0.002593
1784614304832,1,0.694000,-0.006582,-0.010029
1784614304866,1,0.679000,0.000306,-0.017702
1784614304899,1,0.665000,0.005805,-0.026167
1784614304932,1,0.649000,0.011575,-0.035771
1784614304966,1,0.632000,0.013365,-0.046373
1784614304999,1,0.618000,0.016138,-0.055604
1784614305033,1,0.605000,0.012293,-0.064978
1784614305066,1,0.591000,0.009073,-0.075246
1784614305100,1,0.579000,0.007451,-0.082848
1784614305134,1,0.566000,0.008689,-0.088974
1784614305167,1,0.559000,0.011821,-0.088337
1784614305202,1,0.547000,0.010209,-0.087803
1784614305236,1,0.537000,0.007799,-0.084861
1784614305269,1,0.529000,0.005056,-0.078328
1784614305302,1,0.520000,0.004109,-0.073543
1784614305337,1,0.513000,0.005752,-0.069147
1784614305369,1,0.506000,0.004836,-0.065684
1784614305403,1,0.498000,0.001461,-0.060512
1784614305437,1,0.493000,0.002671,-0.056222
1784614305471,1,0.487000,-0.001393,-0.053113
1784614305505,1,0.482000,-0.005768,-0.052168
1784614305538,1,0.477000,-0.006893,-0.050439
1784614305571,1,0.474000,-0.006065,-0.049335
1784614305605,1,0.471000,-0.004077,-0.049414
1784614305638,1,0.466000,-0.004034,-0.048889
1784614305672,1,0.465000,-0.000945,-0.050328
1784614305705,1,0.460000,-0.002458,-0.051314
1784614305738,1,0.457000,-0.001307,-0.054393
1784614305771,1,0.453000,-0.005046,-0.059180
1784614305805,1,0.451000,-0.004650,-0.062287
1784614305838,1,0.446000,-0.008291,-0.069740
1784614306412,1,0.419000,-0.017848,-0.049870
1784614306444,1,0.417000,-0.022251,-0.036827
1784614306477,1,0.419000,-0.022358,-0.025181
1784614306511,1,0.422000,-0.019373,-0.010301
1784614306546,1,0.426000,-0.016030,0.004450
1784614306580,1,0.428000,-0.015043,0.019035
1784614306615,1,0.431000,-0.010867,0.030614
1784614306647,1,0.434000,-0.005912,0.044514
1784614306682,1,0.438000,-0.000890,0.057284
1784614306715,1,0.440000,0.001655,0.067405
1784614306749,1,0.445000,0.007568,0.078512
1784614306782,1,0.448000,0.010215,0.086105
1784614306817,1,0.453000,0.009954,0.095713
1784614306849,1,0.457000,0.007772,0.098834
1784614306882,1,0.466000,0.006382,0.106968
1784614306915,1,0.471000,0.001382,0.106943
1784614306949,1,0.479000,0.000612,0.108760
1784614306983,1,0.487000,0.002235,0.107343
1784614307016,1,0.497000,0.002281,0.107897
1784614307049,1,0.506000,0.005255,0.105232
1784614307083,1,0.516000,0.004931,0.100888
1784614307118,1,0.526000,0.006769,0.095858
1784614307150,1,0.537000,0.006910,0.089841
1784614307184,1,0.548000,0.006598,0.083040
1784614307217,1,0.558000,0.007642,0.074367
1784614307251,1,0.569000,0.013446,0.068278
1784614307285,1,0.582000,0.018089,0.060660
1784614307320,1,0.595000,0.020956,0.052633
1784614307353,1,0.609000,0.016407,0.043763
1784614307386,1,0.625000,0.010630,0.036614
1784614307419,1,0.640000,0.006646,0.033243
1784614307454,1,0.657000,0.000840,0.029219
1784614307486,1,0.675000,-0.000813,0.026098
1784614307521,1,0.692000,-0.003125,0.021012
1784614307554,1,0.711000,-0.001445,0.019819
1784614307588,1,0.728000,0.002136,0.014251
1784614307621,1,0.744000,0.002183,0.010859
1784614307655,1,0.758000,0.002224,0.006031
1784614307689,1,0.776000,0.002919,0.001666
1784614307722,1,0.797000,0.006297,-0.001596
1784614307755,1,0.808000,0.009729,-0.007653
1784614307789,1,0.827000,0.010642,-0.007147
1784614307822,1,0.834000,0.008661,-0.009284
1784614307856,1,0.848000,0.008806,-0.010847
1784614307889,1,0.860000,0.006795,-0.014569
1784614307923,1,0.869000,0.006866,-0.016164
1784614307956,1,0.876000,0.004021,-0.014840
1784614307990,1,0.877000,0.003299,-0.017041
1784614308023,1,0.881000,0.001856,-0.017118
1784614308057,1,0.884000,0.001862,-0.017177
1784614308090,1,0.885000,-0.000334,-0.016462
1784614308124,1,0.878000,-0.001058,-0.018517
1784614308158,1,0.876000,-0.001056,-0.018475
1784614308191,1,0.874000,-0.001053,-0.016982
1784614308225,1,0.866000,-0.001044,-0.015390
1784614308258,1,0.857000,-0.001033,-0.015230
1784614308292,1,0.848000,-0.001724,-0.012958
1784614308327,1,0.835000,-0.001697,-0.011374
1784614308359,1,0.826000,0.000372,-0.007824
1784614308394,1,0.809000,0.001704,-0.006320
1784614308427,1,0.790000,0.002972,-0.006171
1784614308461,1,0.770000,0.004172,-0.006015
1784614308495,1,0.751000,0.005934,-0.003997
1784614308529,1,0.729000,0.007570,-0.005695
1784614308561,1,0.707000,0.008513,-0.006696
1784614308595,1,0.688000,0.009992,-0.007087
1784614308629,1,0.667000,0.011344,-0.008532
1784614308663,1,0.651000,0.011072,-0.008327
1784614308696,1,0.633000,0.010766,-0.009148
1784614308731,1,0.618000,0.011022,-0.010469
1784614308763,1,0.605000,0.009789,-0.010249
1784614308797,1,0.589000,0.009530,-0.011933
1784614308830,1,0.575000,0.009779,-0.011173
1784614308865,1,0.562000,0.008162,-0.010454
1784614308899,1,0.551000,0.007547,-0.007963
1784614308932,1,0.541000,0.006962,-0.005573
1784614308965,1,0.530000,0.005065,-0.003700
1784614308999,1,0.519000,0.003241,-0.001901
1784614309032,1,0.509000,0.001493,0.000671
1784614309067,1,0.501000,0.000641,0.003986
1784614309099,1,0.490000,-0.002213,0.005119
1784614309132,1,0.481000,-0.003765,0.008218
1784614309166,1,0.473000,-0.008010,0.010044
1784614309199,1,0.467000,-0.009068,0.013405
1784614309233,1,0.462000,-0.011266,0.016329
1784614309267,1,0.457000,-0.014170,0.019186
1784614309301,1,0.452000,-0.015886,0.019352
1784614309335,1,0.449000,-0.018383,0.022577
1784614309368,1,0.447000,-0.020151,0.024331
1784614309401,1,0.441000,-0.023166,0.024371
1784614309434,1,0.439000,-0.025242,0.027175
1784614309465,1,0.429000,-0.028573,0.020503
1784614320688,1,0.450000,-0.164455,0.003954
1784614320723,1,0.454000,-0.155394,0.002482
1784614320756,1,0.456000,-0.148151,-0.000156
1784614320791,1,0.459000,-0.138486,-0.001681
1784614320824,1,0.463000,-0.124361,-0.002464
1784614320857,1,0.466000,-0.106264,-0.003640
1784614320891,1,0.472000,-0.077936,-0.004471
1784614320925,1,0.476000,-0.048648,-0.006879
1784614320959,1,0.483000,-0.016176,-0.008984
1784614320993,1,0.485000,0.013870,-0.010229
1784614321027,1,0.487000,0.045373,-0.011888
1784614321061,1,0.488000,0.072130,-0.012722
1784614321095,1,0.490000,0.093113,-0.013181
1784614321127,1,0.493000,0.105111,-0.014898
1784614321162,1,0.499000,0.105977,-0.017978
1784614321196,1,0.510000,0.098180,-0.019221
1784614321228,1,0.520000,0.084178,-0.021756
1784614321262,1,0.530000,0.063859,-0.024814
1784614321296,1,0.538000,0.041217,-0.026528
1784614321328,1,0.545000,0.017390,-0.025968
1784614321361,1,0.551000,-0.003857,-0.025797
1784614321395,1,0.554000,-0.020847,-0.026397
1784614321429,1,0.559000,-0.033993,-0.026635
1784614321462,1,0.562000,-0.042084,-0.027245
1784614321497,1,0.568000,-0.044885,-0.026121
1784614321529,1,0.572000,-0.041886,-0.028679
1784614321562,1,0.575000,-0.034014,-0.030261
1784614321596,1,0.583000,-0.021456,-0.030198
1784614321630,1,0.586000,-0.008468,-0.030840
1784614321663,1,0.590000,0.006127,-0.033009
1784614321697,1,0.598000,0.018586,-0.032960
1784614321731,1,0.603000,0.029724,-0.034237
1784614321765,1,0.608000,0.036010,-0.037548
1784614321798,1,0.614000,0.036366,-0.038938
1784614321831,1,0.620000,0.033642,-0.040347
1784614321865,1,0.628000,0.029917,-0.039826
1784614321899,1,0.634000,0.023904,-0.040206
1784614321932,1,0.642000,0.016765,-0.041779
1784614321966,1,0.649000,0.009963,-0.042773
1784614321999,1,0.657000,0.002472,-0.044391
1784614322033,1,0.662000,-0.003538,-0.045278
1784614322067,1,0.669000,-0.005791,-0.046867
1784614322100,1,0.678000,-0.004185,-0.045810
1784614322134,1,0.682000,0.000307,-0.047212
1784614322167,1,0.688000,0.005436,-0.047056
1784614322201,1,0.694000,0.012378,-0.046315
1784614322235,1,0.697000,0.017047,-0.043044
1784614322269,1,0.697000,0.023394,-0.042466
1784614322302,1,0.698000,0.030362,-0.040210
1784614322335,1,0.696000,0.036613,-0.038362
1784614322369,1,0.692000,0.043850,-0.034121
1784614322403,1,0.686000,0.050284,-0.031548
1784614322437,1,0.678000,0.053066,-0.031180
1784614322470,1,0.673000,0.055460,-0.030391
1784614322504,1,0.670000,0.052994,-0.030256
1784614322537,1,0.668000,0.050071,-0.029611
1784614322571,1,0.665000,0.047644,-0.031686
1784614322605,1,0.665000,0.044891,-0.032238
1784614322638,1,0.665000,0.038285,-0.032238
1784614322672,1,0.659000,0.030848,-0.032494
1784614322705,1,0.659000,0.025938,-0.033041
1784614322739,1,0.657000,0.019876,-0.034576
1784614322772,1,0.657000,0.014437,-0.034576
1784614322806,1,0.658000,0.013915,-0.036267
1784614322840,1,0.658000,0.014459,-0.036813
1784614322873,1,0.658000,0.017728,-0.036813
1784614322907,1,0.660000,0.023245,-0.038021
1784614322941,1,0.662000,0.027152,-0.038685
1784614322974,1,0.664000,0.033830,-0.038802
1784614323008,1,0.667000,0.037296,-0.038977
1784614323041,1,0.669000,0.039623,-0.039094
1784614323075,1,0.671000,0.036409,-0.040325
1784614323108,1,0.674000,0.032108,-0.040505
1784614323141,1,0.677000,0.022723,-0.037876
1784614323175,1,0.681000,0.014401,-0.036404
1784614323209,1,0.681000,0.006508,-0.035274
1784614323243,1,0.681000,0.000307,-0.033579
1784614323276,1,0.682000,-0.007032,-0.031930
1784614323311,1,0.678000,-0.012604,-0.031743
1784614323343,1,0.674000,-0.015319,-0.030996
1784614323377,1,0.670000,-0.020220,-0.031368
1784614323411,1,0.667000,-0.022339,-0.031228
1784614323445,1,0.659000,-0.023707,-0.032494
1784614323478,1,0.652000,-0.025614,-0.035395
1784614323512,1,0.646000,-0.023240,-0.036142
1784614323545,1,0.638000,-0.021367,-0.039401
1784614323579,1,0.627000,-0.017365,-0.043405
1784614323613,1,0.619000,-0.014582,-0.046447
1784614323646,1,0.608000,-0.010799,-0.051172
1784614323680,1,0.598000,-0.005671,-0.056286
1784614323713,1,0.589000,-0.001197,-0.060816
1784614323746,1,0.581000,0.002186,-0.062401
1784614323780,1,0.573000,0.003579,-0.062017
1784614323814,1,0.565000,0.004932,-0.060682
1784614323847,1,0.557000,0.005323,-0.060285
1784614323881,1,0.551000,0.003441,-0.058721
1784614323914,1,0.544000,0.000245,-0.055718
1784614323948,1,0.538000,-0.001539,-0.052424
1784614323983,1,0.533000,-0.003731,-0.047071
1784614324015,1,0.527000,-0.004125,-0.043480
1784614324049,1,0.521000,-0.005804,-0.040391
1784614324082,1,0.515000,-0.008721,-0.037788
1784614324117,1,0.510000,-0.008214,-0.038691
1784614324150,1,0.504000,-0.010204,-0.040327
1784614324183,1,0.499000,-0.010929,-0.041584
1784614324217,1,0.495000,-0.014939,-0.042894
1784614324250,1,0.489000,-0.013543,-0.044403
1784614324285,1,0.485000,-0.013834,-0.043637
1784614324318,1,0.480000,-0.014884,-0.044383
1784614324351,1,0.475000,-0.016695,-0.044314
1784614324385,1,0.470000,-0.015352,-0.043458
1784614324419,1,0.466000,-0.012521,-0.041154
1784614324453,1,0.462000,-0.010883,-0.040801
1784614324486,1,0.457000,-0.010387,-0.038463
1784614324520,1,0.453000,-0.009171,-0.035495
1784614324553,1,0.450000,-0.003895,-0.034513
1784614324587,1,0.445000,-0.003852,-0.035607
1784614324620,1,0.441000,-0.002357,-0.033091
1784614324653,1,0.437000,-0.001612,-0.033516
1784614324687,1,0.435000,0.000556,-0.033362
1784614324721,1,0.433000,0.002346,-0.031412
1784614324755,1,0.430000,0.000194,-0.034050
1784614324790,1,0.428000,0.005862,-0.036733
1784614324822,1,0.427000,0.002313,-0.038773
1784614324889,1,0.426000,0.001250,-0.040450
1784614325560,1,0.448000,-0.013520,-0.007590
1784614325594,1,0.448000,-0.014633,0.001706
1784614325628,1,0.456000,-0.003569,0.015360
1784614325662,1,0.452000,-0.012893,0.025354
1784614325697,1,0.453000,-0.014796,0.038568
1784614325730,1,0.455000,-0.011848,0.050067
1784614325764,1,0.456000,-0.008477,0.059638
1784614325797,1,0.457000,-0.008117,0.067733
1784614325831,1,0.459000,-0.003213,0.076029
1784614325865,1,0.462000,0.000208,0.083811
1784614325901,1,0.465000,0.002519,0.090530
1784614325933,1,0.469000,0.003706,0.093255
1784614325965,1,0.474000,0.005315,0.098970
1784614325998,1,0.479000,0.004974,0.102002
1784614326031,1,0.485000,0.006241,0.103682
1784614326065,1,0.492000,0.006331,0.101912
1784614326098,1,0.500000,0.006434,0.101079
1784614326131,1,0.509000,0.007393,0.099519
1784614326167,1,0.516000,0.007922,0.095321
1784614326199,1,0.527000,0.006782,0.092542
1784614326233,1,0.538000,0.008705,0.089115
1784614326266,1,0.550000,0.009354,0.084256
1784614326300,1,0.564000,0.014728,0.081252
1784614326334,1,0.577000,0.021755,0.076421
1784614326367,1,0.588000,0.024604,0.067630
1784614326402,1,0.602000,0.024691,0.057749
1784614326435,1,0.617000,0.020709,0.048434
1784614326469,1,0.630000,0.013844,0.038998
1784614326502,1,0.642000,0.005073,0.031749
1784614326536,1,0.652000,0.000294,0.024127
1784614326569,1,0.662000,-0.006278,0.017904
1784614326602,1,0.670000,-0.008018,0.013116
1784614326637,1,0.677000,-0.010344,0.007634
1784614326671,1,0.681000,-0.009277,0.005419
1784614326704,1,0.682000,-0.011549,0.005426
1784614326737,1,0.683000,-0.010435,0.006568
1784614326772,1,0.681000,-0.009841,0.007114
1784614326805,1,0.679000,-0.010936,0.005966
1784614326838,1,0.676000,-0.014246,0.004818
1784614326873,1,0.673000,-0.016968,0.005355
1784614326906,1,0.667000,-0.020682,0.003646
1784614326939,1,0.661000,-0.025421,0.003065
1784614326973,1,0.654000,-0.031649,0.001947
1784614327007,1,0.647000,-0.036130,0.002463
1784614327040,1,0.642000,-0.042229,0.002444
1784614327074,1,0.635000,-0.043871,0.001364
1784614327107,1,0.631000,-0.047774,0.001355
1784614327142,1,0.625000,-0.046285,-0.000733
1784614327176,1,0.623000,-0.043558,-0.000213
1784614327208,1,0.619000,-0.039691,-0.001753
1784614327241,1,0.617000,-0.034455,-0.002772
1784614327276,1,0.615000,-0.026706,-0.003273
1784614327309,1,0.615000,-0.023143,-0.002763
1784614327343,1,0.614000,-0.017514,-0.003268
1784614327376,1,0.614000,-0.012431,-0.003268
1784614327409,1,0.615000,-0.009396,-0.001231
1784614327443,1,0.614000,-0.006331,-0.001229
1784614327476,1,0.615000,-0.005832,0.000300
1784614327511,1,0.614000,-0.007856,-0.000720
1784614327544,1,0.615000,-0.011942,0.001321
1784614327577,1,0.617000,-0.013513,0.002861
1784614327611,1,0.615000,-0.019070,0.002341
1784614327645,1,0.618000,-0.020697,0.003891
1784614327678,1,0.618000,-0.024279,0.004404
1784614327712,1,0.615000,-0.030270,0.003362
1784614327745,1,0.617000,-0.034455,0.004397
1784614327779,1,0.615000,-0.042489,0.004383
1784614327813,1,0.614000,-0.049536,0.002338
1784614327846,1,0.613000,-0.059605,0.002334
1784614327881,1,0.612000,-0.066094,0.000806
1784614327913,1,0.609000,-0.074341,0.000297
1784614327947,1,0.609000,-0.078374,0.000297
1784614327982,1,0.608000,-0.079252,-0.000713
1784614328014,1,0.607000,-0.076107,-0.002727
1784614328047,1,0.606000,-0.068456,-0.004231
1784614328082,1,0.606000,-0.058423,-0.005237
1784614328116,1,0.605000,-0.046306,-0.006232
1784614328151,1,0.602000,-0.033617,-0.007700
1784614328183,1,0.602000,-0.020162,-0.008200
1784614328218,1,0.600000,-0.008670,-0.009667
1784614328251,1,0.599000,-0.003697,-0.009650
1784614328283,1,0.599000,-0.002209,-0.009153
1784614328318,1,0.597000,-0.006650,-0.009618
1784614328350,1,0.598000,-0.015077,-0.008145
1784614328386,1,0.596000,-0.023414,-0.007624
1784614328418,1,0.595000,-0.033226,-0.006623
1784614328452,1,0.595000,-0.040122,-0.004648
1784614328486,1,0.593000,-0.042933,-0.003648
1784614328519,1,0.593000,-0.041460,-0.002172
1784614328552,1,0.590000,-0.037832,-0.001671
1784614328587,1,0.589000,-0.033379,-0.000202
1784614328620,1,0.585000,-0.027341,0.000771
1784614328654,1,0.583000,-0.019043,0.003187
1784614328687,1,0.579000,-0.008367,0.005087
1784614328721,1,0.578000,0.004567,0.006518
1784614328754,1,0.570000,0.015357,0.006901
1784614328788,1,0.567000,0.028888,0.008276
1784614328821,1,0.561000,0.038800,0.010051
1784614328855,1,0.553000,0.047402,0.010825
1784614328889,1,0.545000,0.054838,0.010669
1784614328923,1,0.538000,0.059478,0.011425
1784614328957,1,0.532000,0.061898,0.012622
1784614328992,1,0.527000,0.061316,0.012503
1784614329024,1,0.523000,0.059552,0.011974
1784614329057,1,0.522000,0.055548,0.012385
1784614329091,1,0.522000,0.049499,0.011518
1784614329124,1,0.520000,0.046726,0.009748
1784614329157,1,0.522000,0.041288,0.008486
1784614329191,1,0.524000,0.035807,0.008083
1784614329223,1,0.525000,0.030225,0.006792
1784614329258,1,0.529000,0.023011,0.006404
1784614329291,1,0.533000,0.017007,0.006453
1784614329324,1,0.535000,0.011756,0.005589
1784614329358,1,0.540000,0.006949,0.005193
1784614329392,1,0.545000,0.007464,0.006598
1784614329425,1,0.548000,0.008866,0.006179
1784614329460,1,0.551000,0.012564,0.006213
1784614329492,1,0.556000,0.018202,0.008115
1784614329526,1,0.558000,0.024734,0.009071
1784614329560,1,0.558000,0.031663,0.010460
1784614329593,1,0.561000,0.037871,0.011913
1784614329627,1,0.560000,0.044294,0.013751
1784614329661,1,0.556000,0.048120,0.012268
1784614329695,1,0.557000,0.050512,0.013677
1784614329728,1,0.556000,0.050421,0.013653
1784614329761,1,0.557000,0.049590,0.014602
1784614329794,1,0.553000,0.047402,0.012661
1784614329828,1,0.555000,0.040223,0.012707
1784614329862,1,0.555000,0.034250,0.012246
1784614329896,1,0.556000,0.027867,0.011345
1784614329928,1,0.557000,0.018234,0.009979
1784614329963,1,0.557000,0.014545,0.009055
1784614329996,1,0.558000,0.009952,0.007218
1784614330029,1,0.560000,0.009061,0.006315
1784614330063,1,0.562000,0.011884,0.004472
1784614330098,1,0.564000,0.019864,0.002147
1784614330131,1,0.568000,0.029880,0.000748
1784614330165,1,0.570000,0.040838,-0.000668
1784614330198,1,0.570000,0.049803,-0.003980
1784614330232,1,0.572000,0.058975,-0.005418
1784614330265,1,0.578000,0.065814,-0.005954
1784614330298,1,0.580000,0.068923,-0.008863
1784614330332,1,0.585000,0.068064,-0.011367
1784614330365,1,0.590000,0.063762,-0.015381
1784614330399,1,0.599000,0.056304,-0.016113
1784614330432,1,0.607000,0.045499,-0.016832
1784614330465,1,0.614000,0.029250,-0.018555
1784614330499,1,0.617000,0.012537,-0.020182
1784614330533,1,0.620000,-0.003313,-0.020794
1784614330567,1,0.622000,-0.019287,-0.020345
1784614330600,1,0.622000,-0.028555,-0.019313
1784614330634,1,0.621000,-0.030566,-0.018251
1784614330667,1,0.623000,-0.029633,-0.018310
1784614330701,1,0.623000,-0.024475,-0.019344
1784614330735,1,0.618000,-0.018139,-0.020214
1784614330769,1,0.614000,-0.011922,-0.020084
1784614330803,1,0.610000,-0.005280,-0.022484
1784614330836,1,0.606000,0.000273,-0.025857
1784614330869,1,0.600000,0.005237,-0.028589
1784614330903,1,0.596000,0.005696,-0.031861
1784614330936,1,0.591000,0.005159,-0.034046
1784614330970,1,0.584000,0.000263,-0.038489
1784614331003,1,0.577000,-0.003561,-0.042817
1784614331037,1,0.572000,-0.006372,-0.046243
1784614331071,1,0.565000,-0.008165,-0.051304
1784614331104,1,0.556000,-0.009876,-0.056947
1784614331139,1,0.550000,-0.009314,-0.060441
1784614331172,1,0.541000,-0.013640,-0.063941
1784614331206,1,0.532000,-0.013413,-0.067293
1784614331239,1,0.525000,-0.015410,-0.067715
1784614331272,1,0.517000,-0.014747,-0.070544
1784614331306,1,0.508000,-0.016172,-0.069316
1784614331340,1,0.500000,-0.016746,-0.067395
1784614331373,1,0.491000,-0.015631,-0.063737
1784614331406,1,0.482000,-0.015345,-0.060968
1784614331440,1,0.475000,-0.013942,-0.054170
1784614331474,1,0.468000,-0.011799,-0.049876
1784614331508,1,0.461000,-0.010478,-0.050278
1784614331542,1,0.454000,-0.003178,-0.051398
1784614331577,1,0.448000,-0.000169,-0.048488
1784614331609,1,0.443000,0.000566,-0.047947
1784614331643,1,0.438000,0.003098,-0.047042
1784614331676,1,0.434000,0.003070,-0.046613
1784614331709,1,0.431000,0.000908,-0.045575
1784614331743,1,0.427000,-0.001929,-0.046569
1784614331776,1,0.425000,-0.004734,-0.047057
1784614331810,1,0.422000,-0.009592,-0.049526
1784614331843,1,0.420000,-0.013371,-0.052429
1784614331877,1,0.419000,-0.014726,-0.054390
1784614331910,1,0.418000,-0.020228,-0.055648
1784614332649,1,0.407000,-0.016663,-0.015339
1784614332684,1,0.408000,-0.015015,-0.000817
1784614332718,1,0.410000,-0.012034,0.013811
1784614332751,1,0.413000,-0.006994,0.030707
1784614332786,1,0.416000,-0.003601,0.041978
1784614332820,1,0.418000,0.002611,0.056750
1784614332853,1,0.423000,0.009645,0.069364
1784614332887,1,0.425000,0.016376,0.079216
1784614332920,1,0.428000,0.018263,0.085103
1784614333121,1,0.657000,0.050878,-0.062384
1784614333189,1,0.725000,0.154575,-0.245739
1784614333221,1,0.720000,0.146952,-0.242251
1784614333257,1,0.723000,0.144572,-0.241461
1784614334028,1,0.681000,-0.041412,-0.057316
1784614334131,1,0.467000,-0.059326,0.102547
1784614334164,1,0.461000,-0.060854,0.093577
1784614334197,1,0.454000,-0.064064,0.085751
1784614334230,1,0.445000,-0.069057,0.076296
1784614334264,1,0.438000,-0.069421,0.070006
1784614334298,1,0.433000,-0.066836,0.060942
1784614334331,1,0.427000,-0.058133,0.050175
1784614334363,1,0.422000,-0.038937,0.042233
1784614334397,1,0.418000,-0.014691,0.033160
1784614334431,1,0.417000,0.013996,0.022352
1784614334464,1,0.411000,0.035571,0.012480
1784614334497,1,0.405000,0.052150,0.008600
1784614334531,1,0.398000,0.068053,0.003497
1784614334565,1,0.392000,0.079683,0.003119
1784614334599,1,0.388000,0.083045,0.000189
1784614334633,1,0.391000,0.073653,0.001813
1784614334665,1,0.392000,0.058265,0.000516
1784614334699,1,0.393000,0.036290,-0.000787
1784614334732,1,0.395000,0.010642,0.002159
1784614334766,1,0.393000,-0.014463,-0.000787
1784614334800,1,0.392000,-0.040063,0.002143
1784614334834,1,0.389000,-0.059079,0.000835
1784614334868,1,0.388000,-0.076272,0.004697
1784614334903,1,0.388000,-0.088156,0.007595
1784614334934,1,0.386000,-0.087063,0.006275
1784614334970,1,0.387000,-0.074473,0.006291
1784614335002,1,0.389000,-0.055536,0.005678
1784614335035,1,0.391000,-0.024424,0.004734
1784614335068,1,0.390000,-0.000470,0.004074
1784614335103,1,0.388000,0.022338,0.001155
1784614335136,1,0.386000,0.042035,0.001149
1784614335171,1,0.383000,0.062317,0.002730
1784614335203,1,0.379000,0.073903,0.002387
1784614335239,1,0.377000,0.081003,0.001122
1784614335271,1,0.378000,0.079966,0.004262
1784614335305,1,0.382000,0.070693,0.004308
1784614335338,1,0.388000,0.052852,0.004697
1784614335371,1,0.391000,0.031250,0.004734
1784614335405,1,0.392000,0.006991,0.005722
1784614335440,1,0.393000,-0.018367,0.006389
1784614335473,1,0.393000,-0.041141,0.007041
1784614335506,1,0.393000,-0.062289,0.008672
1784614335540,1,0.392000,-0.076084,0.009626
1784614335576,1,0.392000,-0.081277,0.010276
1784614335607,1,0.392000,-0.077058,0.010602
